,name,id,artist,artist_id,popularity,release_date,season
7195,Front Porch,0XIUYBQlVNG1c5vjSQKCYU,Joy Williams,4TCXgdDPm10ensLNCVnIYa,0,2019-01-24,fall
7196,The Violet Hour,6IN5LJsJQNPwzkytnTtrJC,The Civil Wars,6J7rw7NELJUCThPbAfyLIE,0,2011-02-01,fall
7197,"Siren (Theme from ""Home Fires"")",7nKIoRly80qWjNuEcJBYK7,Samuel Sim,5Ru8dM5IeDWrhKY3FYxXkd,27,2016-05-06,fall
7198,Nancy Mulligan,35QZaWQRkmnAVqBF1TLCxQ,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,64,2017-03-03,fall
7199,One Voice,0QPH0Lnx6mvtKRcz9owTcC,The Wailin' Jennys,331QVEZKK1yz5KhYiR2pBj,0,2004-08-10,fall
7200,Dew,6JqfE4pSUOgILE5nbkjnRQ,Hilder Sky,4VtFCdJXVb9aKGq8Pt5dZQ,36,2018-11-25,fall
7201,Wake Up - Live,07DLPw0CHSspdvutu31SKC,All Sons & Daughters,44LPOpECjnIlnwH91wo2ir,24,2013-04-21,fall
7202,Theme from Poldark,0fjr06OBtw22QBdj02dszL,Anne Dudley,41dLItQx3PSyP6n1AMd87b,30,2016-09-16,fall
7203,Wildflowers,6lH48US2bulr0vIY8fEBiT,The Wailin' Jennys,331QVEZKK1yz5KhYiR2pBj,0,2017-10-27,fall
7204,Simple Gifts,7H2bU3hectFUWxztqytrr9,Traditional,1U5zgr455OGyIkLNXvDdrf,28,1984,fall
7205,Appalachia Waltz (Version for Cello) - Solo Cello Version,66FV0fa61w6sVRMjHWdkkD,Mark O'Connor,5zfaMrd5q4szVTxVYWuoDV,13,1984,fall
7206,Down in the Water,2kRvzdR9WmiavlwN5RjkoE,Mipso,5Bcrb5qQMVTEbJ43fdIS4A,0,2015-10-02,fall
7207,God I Look to You,1vObDQSTP8OWlvMps9toio,Bethel Music,26T4yOaOoFJvUvxR87Y9HO,0,2013-03-05,fall
7208,Victoria - The Suite,3YmouyRz2z9DrPK0Z9W7dB,Martin Phipps,5ukRxzaJiJLe6khkJeIHOn,34,2017-01-12,fall
7209,Movement,1w76JLXE7vfUU3uxC7mdEj,Iron Ore,4kgygMrQyq2ABMHuhm07fZ,29,2018-10-17,fall
7210,Sigh No More,0wXMQjOExVTg4ulKdoS8Eo,Audrey Assad,1GKYNY4rIPnOuTfC0J1IWw,22,2019-11-22,fall
7211,The Power Of A Great Affection,0wZKXpA8BoKWKoDpgiFrgC,Andrew Peterson,1HYNk3B7EsRPIqAOACgjK1,0,2015-10-09,fall
7212,Many Roads - Counting Stars Album Version,3Vk9QmQE0gpibXCfx1UcE0,Andrew Peterson,1HYNk3B7EsRPIqAOACgjK1,0,2010-01-01,fall
7213,Serve Hymn/Holy is the Lord,6f799gCnhibvnwapuQdgDA,Andrew Peterson,1HYNk3B7EsRPIqAOACgjK1,20,2003,fall
7214,Running For So Long (House A Home),7BNwMrGifMw3pvgZHMEJaa,Parker Ainsworth,4prQkKlAKfih6JDePesB9N,46,2019-08-09,fall
7215,At the Ivy Gate,7DIw2QhXSShidAfGvhBgUY,Brian Crain,6roo9MjIl9htSsX2Snnipb,41,2011-02-17,fall
7216,Oxen,5wHNeg1Ru2kEfAAroGkpd0,Chatham Rabbits,3yf23aN9drtTEXSYsxd4od,12,2020-05-01,fall
7217,Hedwig's Theme,1n8NKQRg8LVHy7oUhUgbFF,John Williams,3dRfiJ2650SZu6GbydcHNb,61,2001-10-30,fall
7218,Rabbit in the Log,3gq7t0IPasiiQn6EerM4pR,One Fret Over,1YqP1SoV6fqJDk4oqv2bwS,8,2019-08-23,fall
7219,Daybreak in Dixie,5mnTI9Ngl45dfOcfOKrIJ4,One Fret Over,1YqP1SoV6fqJDk4oqv2bwS,9,2019-08-23,fall
7220,Heartbeats,11X4Gw3T4hoktVruLgTnm1,José González,6xrCU6zdcSTsG2hLrojpmI,2,2003-07-02,fall
7221,Experience,1BncfTJAWxrsxyT9culBrj,Ludovico Einaudi,2uFUBdaVGtyMqckSeCl0Qj,76,2013-01-01,fall
7222,Return From Helsinki,59Pe0DVjNgeUsaNzT1xg1G,Frigg,5A9JYD9nd5hEgqF3gJYIh4,0,2005-09-27,fall
7223,Frosty Mom (Live),5keXMfueLdKRyR0Ac74CyE,The Tillers,5IYB6AHoUTP9zukPC2boFS,8,2012-11-10,fall
7224,The Pink House,7q7h3tN34Um3b2LeCz2Ixp,The Gloaming,4fQbIxjM2vH6YF4OsWlaGT,28,2019-02-22,fall
7225,The Thanksgiving Song,5uYpzJI7GOOIWWVCRkbHQ8,Ben Rector,4AapPt7H6bGH4i7chTulpI,29,2020-10-28,fall
7226,Autumn Town Leaves,6HbxpoChDH9ThadFOSAnma,Iron & Wine,4M5nCE77Qaxayuhp3fVn4V,61,2018-08-31,fall
7227,Prairie Spring,42sKcSZexsN4viF6tJ8K9j,Jay Ungar,54jNT6jMGDoxMSBzUDEYSB,30,1999-09-14,fall
7228,Clawhammer Medley,40HrZG1rgdb4p55Qi7yKgQ,Steve Martin,1Bd4UVlqlaKEXYRG3wgrCK,37,2009-01-01,fall
7229,Novels of Acquaintance,0yezdb6YOwO5YnwOQAKHPi,Rising Appalachia,3I6e2ZqqoxQhXc9z7Tp5ci,0,2015-04-21,fall
7230,Bird Song,03rVBscm1m2AJhknQ6ZJx8,The Wailin' Jennys,331QVEZKK1yz5KhYiR2pBj,32,2011-02-08,fall
7231,Light of a Clear Blue Morning,427N0AY8MK6N6ritWo9EBK,The Wailin' Jennys,331QVEZKK1yz5KhYiR2pBj,36,2017-10-27,fall
7232,Banjo Guzheng Pickin' Girls (天涯海角走一遍),64RnsxwHjAHHJQ1Dzm1de5,Wu Fei,66VaD5GG0umqpfIIJyuYts,15,2020-04-03,fall
7233,Skye Boat Song; Scotland the Brave; Mairi's Wedding; Barren Rock,2ugmRJz7o3qmmByKxcThUP,Pipes and Drums of The London Scottish Regiment,2IYHeGDOZJGzL4PucA8G5G,24,2007-01-01,fall
7234,The Mist Covered Mountains of Home,1yJWUSjaPGE3kL2VxvRfVE,The Drums & Pipes,5bStsSZR4AUdUdqymH8a5L,19,2008-08-26,fall
7235,Home,2yscmlOtNuGp7rgvL7hjp5,David Henry Tolk,5Hc1dMDI1ZvzO9KvuGBYj2,34,2023-08-11,fall
7236,"Prologue (From ""Beauty and the Beast"")",6DrSx8Zef9NIdMl0dZbrC6,Moisés Nieto,6i5jeqNyrzyfDwIiAfNdyF,46,2016-09-06,fall
7237,BLACKBIIRD,7eEr7lgWYudwEKEaWCPiPI,Beyoncé,6vWDO969PvNqNYHIOW5v0m,61,2024-03-29,fall
7238,There She Goes,4c6vZqYHFur11FbWATIJ9P,The La's,47Z8LEl3LnQkcpva0xSthT,76,1990,fall
7239,Dreams,4JGKZS7h4Qa16gOU3oNETV,The Cranberries,7t0rwkOPGlDPEhaOcVtOt9,79,1993-03-01,fall
7240,Summertime,4TwaeQT1YTeBUBRB8NeSCo,The Sundays,4nlqDmbzFzbNITaqjJv7D7,51,1997-01-01,fall
7241,Fade Into You,1LzNfuep1bnAUR9skqdHCK,Mazzy Star,37w38cCSGgKLdayTRjna4W,82,1993-10-05,fall
7242,Alison,33HRECrmuelZxOpid6XTNX,Slowdive,72X6FHxaShda0XeQw3vbeF,61,1993,fall
7243,Blue Light,3BdHMOIA9B0bN53jbE5nWe,Mazzy Star,37w38cCSGgKLdayTRjna4W,63,1993-10-05,fall
7244,Rose Blood,2qV5Ce0sMlFsrseRO5CTMU,Mazzy Star,37w38cCSGgKLdayTRjna4W,61,1996-10-29,fall
7245,How Soon Is Now?,0DIDgniNQL9y96g0zj5uqL,Love Spit Love,341r9Sc1K7ewkwqO7dAuXE,0,1996-04-22,fall
7246,Sick Child,01GAU7CKJvJ5urZa6FpJOw,Siouxsie and the Banshees,1n65zfwYIj5kKEtNgxUlWb,0,1995-01-16,fall
7247,Crystal - 2019 Remaster,2iA9swOmMhBUFdbflno6GE,Stevie Nicks,7crPfGd2k81ekOoSqQKWWz,47,2019-03-29,fall
7248,Linger,1aLNpg2kKvUncflV8xE5AA,The Cranberries,7t0rwkOPGlDPEhaOcVtOt9,20,1993-03-01,fall
7249,(They Long To Be) Close To You,4EbqnubLpWIxPbIVcMH305,The Cranberries,7t0rwkOPGlDPEhaOcVtOt9,47,1994-10-03,fall
7250,Everywhere - 2017 Remaster,254bXAqt3zP6P50BdQvEsq,Fleetwood Mac,08GQAI4eElDnROBrJRGE0X,80,1987-04-13,fall
7251,Ode To My Family,1AWXiUQjoQfcmqaBEtaOoL,The Cranberries,7t0rwkOPGlDPEhaOcVtOt9,0,1994-10-03,fall
7252,Friday I'm in Love,263aNAQCeFSWipk896byo6,The Cure,7bu3H8JO7d0UbMoVzbo70s,68,1992-04-21,fall
7253,Just A Lover,0uSVxJ0Gf8A836VgM3vLJJ,Hayley Williams,6Rx1JKzBrSzoKQtmbVmBnM,36,2021-02-05,fall
7254,Into the Night,10JOKdy8ynkSiGTWKgfFuE,Julee Cruise,4Pt1HZtuJwrQB8l0ES5iTX,37,1990-09-07,fall
7255,Wicked Game,2a3B6JI0mY3QA5V9m8VzbY,Widowspeak,5ZW7HlSuZz8ng2X21cXbdP,0,2011-06-21,fall
7256,Glory Box,3Ty7OTBNSigGEpeW2PqcsC,Portishead,6liAMWkVf5LH7YR9yfFy1Y,73,1994-01-01,fall
7257,Did We Live Too Fast,5tmOXuFIskbd8ga7DGNQt7,Got A Girl,0ixurZXKMOd2fOLYzkO9dT,7,2014-07-22,fall
7258,I Wish I Was the Moon,4PxzGOH79jcmmldKgoI9sB,Neko Case,4Cedjq5BQL3MhapRvDpFED,48,2002-08-20,fall
7259,Teardrop,5bIKTQABee8vkLvOnqQf5j,Hayley Williams,6Rx1JKzBrSzoKQtmbVmBnM,34,2021-01-15,fall
7260,She's My Baby,7jLyxBaU1KJvkTXGq7kpha,Mazzy Star,37w38cCSGgKLdayTRjna4W,48,1993-10-05,fall
7261,Happy Together,5lsqoAqRnzpkDze5iy3VxL,FLOOR CRY,0oNT7doR0CV9mAXYDSk8Tx,0,2018-02-28,fall
7262,Across the Universe,6ZQgooEk8PvsLxedYaT6Oa,Fiona Apple,3g2kUQ6tHLLbmkV7T4GPtL,59,1998-10-13,fall
7263,Season Of The Witch,5DSi7heBC8eTIFROBvttnp,Lana Del Rey,00FQb4jTyendYWaN8pK0wa,68,2019-08-09,fall
7264,"Oh, To Be A Rainbow!",6YlCyTUQJwav6I9G0q5w7B,Soko,4Q3f2YYH4gQxWFS3WY5G3j,27,2020-07-10,fall
7265,Mirror Forever,2ujzo6cl7jAcLCnyKyYWwM,Weyes Blood,3Uqu1mEdkUJxPe7s31n1M9,41,2019-04-05,fall
7266,Witches,4CZgaNdobtnTfBevPBje0c,Alice Phoebe Lou,03uMw43UVu9MsQCcHVSGjX,0,2020-03-13,fall
7267,Cherry-coloured Funk,6sVQNUvcVFTXvlk3ec0ngd,Cocteau Twins,5Wabl1lPdNOeIn0SQ5A1mp,0,1990-09-17,fall
7268,Love Songs on the Radio,3FzK2g50oLcx8vqETwOn07,Mojave 3,4jSYHcSo85heWskYvAULio,57,1995-10-16,fall
7269,"Pearly-Dewdrops' Drops - 7"" Version",0mxe1uof85IOstFsn2l2da,Cocteau Twins,5Wabl1lPdNOeIn0SQ5A1mp,48,1986-01-13,fall
7270,Andromeda,51EMSRpNm9Rg5rGViVCczv,Weyes Blood,3Uqu1mEdkUJxPe7s31n1M9,66,2019-04-05,fall
7271,"Sea, Swallow Me",7vPHiwgCOAjSBRjAirbMvS,Cocteau Twins,5Wabl1lPdNOeIn0SQ5A1mp,66,1986-11-10,fall
7272,Trees and Flowers,39VxarnBZV8POFPXvnAD2U,Strawberry Switchblade,4z5NjzIMyaQC4dPxxzxF6e,61,2017-01-27,fall
7273,"Those Eyes, That Mouth",6FaJAAYa9H2jPIvjXDIdH0,Cocteau Twins,5Wabl1lPdNOeIn0SQ5A1mp,32,2006-02-13,fall
7274,Mystery,7M3txFiUnjpSbSc0axEUyW,Jesse Jo Stark,1VmIiQ7VHrqHg90igSWrB0,47,2018-11-02,fall
7275,Johanna,3nJchtix7vgFxw5infV9Fu,Suki Waterhouse,5GGJosGMs08YEmKTZJe1fL,0,2019-09-20,fall
7276,My Girlfriend Is a Witch,18DaSMSqc40nV8cDhdLemj,October Country,39vhAmLwYOIzrPkvVYNdq9,1,1968-03-01,fall
7277,The Book Lovers,4O76joQmZKoZm78s0vOHTJ,Broadcast,0WtTGUjbur1R1cNzBvbsMU,0,1997-06-09,fall
7278,Child Psychology,68lYnrHMQlCNmVpvyeVfrq,Black Box Recorder,6Hd3xhv1sj3rlojjvGLkGR,0,1998-07-06,fall
7279,Little Trouble Girl,4oguhUGuMDBEKdxhtTXNMy,Sonic Youth,5UqTO8smerMvxHYA5xsXb6,42,1995-01-01,fall
7280,Girl With One Eye,0UdBCetwMDQO7JIhi7Waik,Florence + The Machine,1moxjboGR7GNWYIMWsRjgG,59,2009,fall
7281,Be My Angel,3R6kyOmqWcAsqZqqe9CGL0,Mazzy Star,37w38cCSGgKLdayTRjna4W,62,1990-05-21,fall
7282,I Know,0uhYgQQ6WX9rCONnum7Fmw,Fiona Apple,3g2kUQ6tHLLbmkV7T4GPtL,61,1999-11-09,fall
7283,"Those Eyes, That Mouth",6FaJAAYa9H2jPIvjXDIdH0,Cocteau Twins,5Wabl1lPdNOeIn0SQ5A1mp,32,2006-02-13,fall
7284,When the Sun Hits,0oxYB9GoOIDrdzniNdKC44,Slowdive,72X6FHxaShda0XeQw3vbeF,71,1993,fall
7285,Put Me Down,2rzOCsV0vF3V8yAIMeaFak,The Cranberries,7t0rwkOPGlDPEhaOcVtOt9,49,1993-03-01,fall
7286,Saving Grace,0UpB5B1qTy6pzoMBQXzwol,Alexandra Savior,2qqZbV6smvvtohQOUgZqKa,0,2020-01-10,fall
7287,I Have the Moon,298kgP95oJvq6FNDLqu6Lf,Lush,3ysp8GwsheDcBxP9q65lBg,45,1996-10-18,fall
7288,Pandora (for Cindy),2Vqi1Si1dQjMtAZ79UreqL,Cocteau Twins,5Wabl1lPdNOeIn0SQ5A1mp,49,1984-11-01,fall
7289,Forever,2kXK4q7xTS7Bn3HqXWShoN,Siouxsie and the Banshees,1n65zfwYIj5kKEtNgxUlWb,40,1995-01-16,fall
7290,The Glare,6KCpnLTBrc0uJuFlOs4HB1,Sound of Ceres,6JaG7zUlBpWd43CweqURY6,17,2022-06-17,fall
7291,Underwater,3ufmZWjnasL9fwddzWw3Ci,Sun's Signature,112n8pqLHAybFBHk2nB9yp,0,2022-07-29,fall
7292,Golden Air,0MLrgeUqPcWv70fhAEQhdA,Sun's Signature,112n8pqLHAybFBHk2nB9yp,0,2022-07-29,fall
7293,Blood Be Fluid,7HyrigNQ5MIr19G4ECFNeH,Julia Romana,3syw2pWKHP7n8VnXhCFn3d,26,2022-09-22,fall
7294,Fynbos,4QAKLvX5zpjN26kLuUktCK,Alice Phoebe Lou,03uMw43UVu9MsQCcHVSGjX,0,2019-03-08,fall
7295,Oregon,2a21VSSYa3qlW0JW82cSo2,Wyatt Moran,7zS4AKp0SXPJSJTCCl0J4i,15,2021-02-19,fall
7296,Nobody,2BnhDoRRohPQhs7zrqVq2L,Hozier,2FXC3k01G6Gw61bmprjgqS,53,2019-03-01,fall
7297,Smoke Signals,5g97GAdru7XfeJyJhViIll,Phoebe Bridgers,1r1uxoy19fzMxunt3ONAkG,0,2017-09-22,fall
7298,Motion Sickness,6LxcPUqx6noURdA5qc4BAT,Phoebe Bridgers,1r1uxoy19fzMxunt3ONAkG,0,2017-09-22,fall
7299,Meet Me In The Woods,54hj06Z7sm7DaHSrGGMAZG,Lord Huron,6ltzsmQQbmdoHHbLZ4ZN25,61,2015-04-06,fall
7300,The Yawning Grave,0IZltiKY8In1Wp3VREXG90,Lord Huron,6ltzsmQQbmdoHHbLZ4ZN25,47,2015-04-06,fall
7301,Frozen Pines,486MJ1Z8KZyJef7SOXRkOH,Lord Huron,6ltzsmQQbmdoHHbLZ4ZN25,41,2015-04-06,fall
7302,Like Real People Do,4LGJ2pLDvTRnul3EcZoYkX,Hozier,2FXC3k01G6Gw61bmprjgqS,67,2014-09-19,fall
7303,Summer Clothes (Acoustic),1TUPVZvzEg7M2kU7QfLZwm,Marc Scibilia,4CHiVarfTsFhkFOk5vHS77,47,2020-11-13,fall
7304,Someone New,22sS7JkzeVeq4vOPCB6Fbj,Hozier,2FXC3k01G6Gw61bmprjgqS,70,2014-09-19,fall
7305,From Eden,0bkW98npv8EsWQ2fXFzK56,Hozier,2FXC3k01G6Gw61bmprjgqS,68,2014-09-19,fall
7306,Ophelia,5NORWMFC27ywGSZxi8uquP,The Lumineers,16oZKvXb6WkQlVAjwo2Wbg,30,2016-04-08,fall
7307,Sleep On The Floor,44uOreAESeRIBaxkuCW4wN,The Lumineers,16oZKvXb6WkQlVAjwo2Wbg,16,2016-04-08,fall
7308,Anchor,7qH9Z4dJEN0l9bidizW7fq,Novo Amor,0rZp7G3gIH6WkyeXbrZnGi,78,2017-05-26,fall
7309,Carry You,0u4rkpmNtgcFxYHepnVF4v,Novo Amor,0rZp7G3gIH6WkyeXbrZnGi,66,2017-05-26,fall
7310,State Lines,7CoMBpPTwQi2wPT0U0Nr9b,Novo Amor,0rZp7G3gIH6WkyeXbrZnGi,73,2018-10-19,fall
7311,Ends of the Earth,4yyg2J2uXOjCtCyT64984C,Lord Huron,6ltzsmQQbmdoHHbLZ4ZN25,0,2012-10-08,fall
7312,Fool for Love,34pj71vgxTPZxpqXOLYL1I,Lord Huron,6ltzsmQQbmdoHHbLZ4ZN25,47,2015-04-06,fall
7313,Blankets Of Sorrow,0l3qsZDNBip0VVp9tUjMWH,Bear's Den,0nJaMZM8paoA5HEUTUXPqi,0,2019-01-29,fall
7314,Half Acre,6IpnrE8dqkfD0aaIgOE0Rw,Hem,2F1DhyxEPIya8dN5RipxKE,0,2001,fall
7315,Old Eden,53JLmQSHds9iwskQlXPkOD,Honeywater,2ZcDuHH6g8gHyTOkXMXxJc,38,2016-11-21,fall
7316,Stay Alive,0ZNYGrmcehorhh9JOeg5Iv,José González,6xrCU6zdcSTsG2hLrojpmI,66,2013-01-01,fall
7317,Me & My Dog,74uoN2UfgdUAzwVeFaRUE2,boygenius,1hLiboQ98IQWhpKeP9vRFw,57,2018-10-26,fall
7318,Souvenir,21JL0gpeAYgbSUmzhgSPJz,boygenius,1hLiboQ98IQWhpKeP9vRFw,58,2018-10-26,fall
7319,Lonesome Dreams,26mrGPSxbxM0mLJhPwEM1l,Lord Huron,6ltzsmQQbmdoHHbLZ4ZN25,26,2013-01-21,fall
7320,The Ghost on the Shore,69VpkjLkTKCHF3mkv8ARSq,Lord Huron,6ltzsmQQbmdoHHbLZ4ZN25,27,2013-01-21,fall
7321,Christine,0eYSzApMKixJLlYPnk3gBW,Lucy Dacus,07D1Bjaof0NFlU32KXiqUP,46,2021-06-25,fall
7322,The Days Don't Come Back,2cb1lukFs2lHuanUzBo9a3,Matu,4U72T0XJB9ZyOq73G8bv64,0,2020-06-01,fall
7323,Strawberry Winds,0zWJNfp4UygTimK7bYQcRZ,Matu,4U72T0XJB9ZyOq73G8bv64,0,2020-07-15,fall
7324,Alps,5eG8QuQKOBvDeCyoOeMkhT,Novo Amor,0rZp7G3gIH6WkyeXbrZnGi,62,2016-04-15,fall
7325,Bloom - Bonus Track,41yIvlFgvGwxq8qTqAR7eG,The Paper Kites,79hrYiudVcFyyxyJW0ipTy,1,2013-03-05,fall
7326,Watermelon,1WJ64H9e3ZMX9jDaOXNJZ8,Wyatt Moran,7zS4AKp0SXPJSJTCCl0J4i,9,2021-02-19,fall
7327,We Lost Track of Time,7kJPTAXqc4zoV3A4zTQ4wG,Wyatt Moran,7zS4AKp0SXPJSJTCCl0J4i,7,2021-02-19,fall
7328,Mr Rock & Roll,6aX2LyT7zpTLe3iZfDeHki,Amy Macdonald,1hJuGCUpefX24GFmss9bjH,57,2007-01-01,fall
7329,Laundry Room,78NnAw2qrlMrsedXLWLsYj,The Avett Brothers,196lKsA13K3keVXMDFK66q,48,2009-01-01,fall
7330,Love Like Ghosts,1Xca9HfuG65IL3ogdnNfTv,Lord Huron,6ltzsmQQbmdoHHbLZ4ZN25,55,2015-04-06,fall
7331,Shrike,3ieUtb4ecQgEYxae8dzEUi,Hozier,2FXC3k01G6Gw61bmprjgqS,59,2019-03-01,fall
7332,Cleopatra,5bzf1xrbqr1ttjAJuRz2xY,The Lumineers,16oZKvXb6WkQlVAjwo2Wbg,15,2016-04-08,fall
7333,Jackie And Wilson,5xo1Gj4WTssjQgQ0w03cf2,Hozier,2FXC3k01G6Gw61bmprjgqS,64,2014-09-19,fall
7334,American Pie,1fDsrQ23eTAVFElUMaf38X,Don McLean,1gRNBaI4yn6wCCTvRhGWh8,74,1971,fall
7335,Old Willow Lane,4Ke50VlJL8vS0uOrPhmaG8,Mindy Gledhill,24gJ2GCq5zx1Mh08ZpmiSo,18,2019-01-25,fall
7336,All the Pretty Girls,0QQIhT6PtJ5glyn4HKNKQ6,KALEO,7jdFEYD2LTYjfwxOdlVjmc,68,2016-06-10,fall
7337,Save Yourself,2AwPXDmMeUJGt2Ro5Ea10G,KALEO,7jdFEYD2LTYjfwxOdlVjmc,56,2016-06-10,fall
7338,Reign Down,0Uy7wPmjxq3EydHE5H4s30,Bombay Bicycle Club,3pTE9iaJTkWns3mxpNQlJV,31,2014-04-19,fall
7339,Romeo & Juliet,4AXS0kSzmuhAAYJtVKbZDq,Peter McPoland,23E65IfLBGQv0FBrMwCcG2,0,2020-07-03,fall
7340,Hello My Old Heart,66MXa8qDIQRtwuxuNtjNCu,The Oh Hellos,3Fe3pszR2t4TOBVz41B1WR,58,2011-12-01,fall
7341,To the Mountains,2CK9xYMVdmJMPKZyArVbt4,Lizzy McAlpine,1GmsPCcpKgF9OhlNXjOsbS,0,2020-08-13,fall
7342,Wind & Anchor,34fJIXIKjz8tbUwzRiD4lj,The National Parks,2JMtxA2S9SNUlqBlkDtXm6,0,2013-09-03,fall
7343,forever//over,1C0wUTyX5wZA4AbZaZfZAB,EDEN,1t20wYnTiAT0Bs7H1hv9Wt,43,2018-01-19,fall
7344,Caledonia,1AdVrTqULWCXXZSbYvAM2n,Amy Macdonald,1hJuGCUpefX24GFmss9bjH,32,2007-01-01,fall
7345,The Night We Met,5Djt1AQnhfhYJjs4m7WS6G,Lord Huron,6ltzsmQQbmdoHHbLZ4ZN25,64,2018-05-18,fall
7346,Out of the Mist,1N6snIf1V3o4HglhaQhxt8,Matu,4U72T0XJB9ZyOq73G8bv64,0,2020-10-22,fall
7347,10:44,4FcISH9qognnXMfQLKO7zw,Wyatt Moran,7zS4AKp0SXPJSJTCCl0J4i,8,2021-02-19,fall
7348,Cherry Wine - Live,4Q66chx9WzqWcLItXoZ5r4,Hozier,2FXC3k01G6Gw61bmprjgqS,65,2014-09-19,fall
7349,'39 - Remastered 2011,6aNP9GlBi3VHPXl7w3Qjr9,Queen,1dfeR4HaWDbWqFHLkxsg1d,41,1975-11-21,fall
7350,No Children,5cxnSTLzGD1t9xcdmJYFVB,The Mountain Goats,3hyGGjxu73JuzBa757H6R5,58,2003-01-27,fall
7351,As the World Caves In,3NM41PVVUr0ceootKAtkAj,Matt Maltese,12j6dJrPXanCBwY599pZxf,68,2018-06-08,fall
7352,Valleys (My Love),7LYVDh003mW2jl5D1UBPhR,Whitney,32aUoW94mJ7xTJI7fG0V1G,45,2019-08-30,fall
7353,Amsterdam,7iQmjnDXYngWGsbjVnDc1U,Gregory Alan Isakov,5sXaGoRLSpd7VeyZrLkKwt,72,2013-07-09,fall
7354,Woodland,431qZaQAJuIolwBrlDa6Yg,The Paper Kites,79hrYiudVcFyyxyJW0ipTy,0,2013-03-05,fall
7355,Happy Accidents,6KZ7duCkaniteGwmqz5ors,Saint Motel,1dWEYMPtNmvSVaDNLgB6NV,44,2016-10-21,fall
7356,Big Black Car,3Kj2EWpIBnvETsYq4cq0IH,Gregory Alan Isakov,5sXaGoRLSpd7VeyZrLkKwt,76,2009-01-01,fall
7357,Paint,2BOof6lYrGfz6BojJ0aeJd,The Paper Kites,79hrYiudVcFyyxyJW0ipTy,0,2013-03-05,fall
7358,Featherstone,45p0MAVey0dnjZXo8kMUzh,The Paper Kites,79hrYiudVcFyyxyJW0ipTy,0,2013-03-05,fall
7359,Donna,08uQ0afWImiJrCDB2UoLJW,The Lumineers,16oZKvXb6WkQlVAjwo2Wbg,46,2019-09-13,fall
7360,Real Estate,2VvTMIXG760UiG9OSiFt9j,Adam Melchor,54tv11ndFfiqXiR03PwdlB,51,2018-12-04,fall
7361,Autumn Town Leaves,6HbxpoChDH9ThadFOSAnma,Iron & Wine,4M5nCE77Qaxayuhp3fVn4V,61,2018-08-31,fall
7362,Just A Little While,3CL0eXel8usNNSCQ6OT7KJ,The 502s,4sIuoDOzSlBqeiNJl631zX,0,2021-10-15,fall
7363,I Kissed Someone (It Wasn't You),35NX4IIsuOOm6isMzTdqtQ,dodie,21TinSsF5ytwsfdyz5VSVS,39,2021-05-07,fall
7364,Twenty Long Years,3aZvTsLDS31AzamNfgc1D3,Lord Huron,6ltzsmQQbmdoHHbLZ4ZN25,43,2021-05-21,fall
7365,Not Dead Yet,6xVd8klTvL6ZRovgIhIs98,Lord Huron,6ltzsmQQbmdoHHbLZ4ZN25,57,2021-05-21,fall
7366,Angel Of Small Death & The Codeine Scene,1SCXzqKZdif5b33POmzwI4,Hozier,2FXC3k01G6Gw61bmprjgqS,63,2014-09-19,fall
7367,It Will Come Back,1bk9P03MkZzlvTH4zPaOpX,Hozier,2FXC3k01G6Gw61bmprjgqS,52,2014-09-19,fall
7368,What You Don't Know,7nHlGMwQVgU4yeUmNg0AdE,Dawson Gamble,6L26gB3hS9pXEzOvjb6CS7,9,2020-11-20,fall
7369,Hello,2pFyzupUuun5z2is1Adfvq,Hollow Coves,7IAFAOtc9kTYNTizhLSWM6,0,2021-06-11,fall
7370,I Keep Rolling,0VxP8rRho9cwRgmgKbPnrl,The 502s,4sIuoDOzSlBqeiNJl631zX,0,2021-10-15,fall
7371,Willow Tree March,4HlnKACfroGiAhbNODw2bF,The Paper Kites,79hrYiudVcFyyxyJW0ipTy,0,2013-03-05,fall
7372,Atlas Hands,4gSYPXqENGdaJiwm6W0hkQ,Benjamin Francis Leftwich,7D5oTJSXSHf51auG0106CQ,0,2011-07-03,fall
7373,Mess Is Mine,7BVwi9cIzSc6tpyxsp47vJ,Vance Joy,10exVja0key0uqUkk6LJRT,59,2014-09-08,fall
7374,Heather,4xqrdfXkTW4T0RauPLv3WA,Conan Gray,4Uc8Dsxct0oMqx0P6i60ea,83,2020-03-20,fall
7375,Beige,0FfZudphGgQTGeEV6AhmOs,Yoke Lore,7FU0xCgmSYQEiBeevUqQ4S,0,2017-06-16,fall
7376,501,5Tp6cM02TFg9K1aLKjbeQO,Mehalah Ray,2FyrB3pGnBmM38dqsu4qXK,10,2021-11-10,fall
7377,Coffee,15FZPfLobYj9kBE80LtxIx,beabadoobee,35l9BRT7MXmM8bv2WDQiyB,0,2017-11-04,fall
7378,Towers,5TGv36v9A0AsLq1xJrNs5V,Bon Iver,4LEiUm1SRbFMgfqnQTwUbQ,14,2011-06-20,fall
7379,Astrovan,14e46mURUUwB3i2vTe1gFz,Mt. Joy,69tiO1fG8VWduDl3ji2qhI,35,2018-03-02,fall
7380,For Archie,31O9mFw85m9I6zFTi4Slnz,BANFF,1HXutqlj4mgfiRmeJSUN2f,4,2019-11-01,fall
